metrics_version,corpus_hash,document_id,source_hash,candidate_hash,scorer_config,reference,bertscore_precision,bertscore_recall,bertscore_f1
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,30,cd0c7e50b27d25fff20915714c3ab087cc1fab780b90a24d7b95723dddf2a2c6,02fa3c463c98be164918fac9d7f610dc7c76f0383d391486ecfc0204d971dbe8,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9132953882217407,0.902796745300293,0.9080157279968262
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,30,cd0c7e50b27d25fff20915714c3ab087cc1fab780b90a24d7b95723dddf2a2c6,bfcd33adca71bd0208463b2de0a9bee2e51387802a6669be98970f50507734d8,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9115679264068604,0.9004402756690979,0.9059699773788452
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,31,a2a38926c50c0da4b1423acda79f80bff12488ed57cb548e7050ad782f0c2b59,b9c7afb70ab2a93ead7620f810c33fb5b63f0f8f1eae6e4e7ca36a6fa01c84d0,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9411324262619019,0.9142881631851196,0.9275161027908325
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,31,a2a38926c50c0da4b1423acda79f80bff12488ed57cb548e7050ad782f0c2b59,ebbecaa0b5441b1cc209e81661b8ab9ddd66c7c8442f7a944cb2564023be491f,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9381568431854248,0.9072868824005127,0.9224636554718018
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,33,96f9f88ad6aa65ea22d82f3c950c5fc2470836e2bf1523b803467b1d15462f37,404971e66d3740c45af73a78f5d70c95fb36de2e3a3302f544b6bcfb2863206b,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9499960541725159,0.919416606426239,0.9344562292098999
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,33,96f9f88ad6aa65ea22d82f3c950c5fc2470836e2bf1523b803467b1d15462f37,77bdf633dc73aad67a5371e52c360cee3a6bf14e50fe3616afedeb027c4a20a7,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9433268308639526,0.9138673543930054,0.9283634424209595
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,34,890f5893a91e09ea34bb3f6b5d6b598cdb394d49f251a8f52ecd3d7838bbadfa,5c10051779fbba241891441fa8bd55348c8716b51f511f37fa01fb0e73050bee,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9449137449264526,0.9201902747154236,0.932388186454773
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,34,890f5893a91e09ea34bb3f6b5d6b598cdb394d49f251a8f52ecd3d7838bbadfa,6c926ac70b214f9a7d6bb350894366628318a6ba8e63f28e238394ab5e28de4a,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9324995279312134,0.9025314450263977,0.9172707200050354
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,35,79cd51c6efef2ae5ebac28e0bc1f9746b76559e464858c192bcc7fc41ac23124,1e0728f6aa7f5a59e9411740a8cc88402a2f011b3ab20babfb51719d1061f290,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9416939616203308,0.9085050821304321,0.9248018860816956
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,35,79cd51c6efef2ae5ebac28e0bc1f9746b76559e464858c192bcc7fc41ac23124,f40802b699974147d3fc0ceec24329b981351db4198ad2421e3b7335b83c6ea1,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9385653138160706,0.9053719639778137,0.9216698408126831
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,36,ad9e89f6bd65f0b82b90dfb1396f5ecaf3442395e8d72bce7972c34e93556860,5c4e3cf72e65513d586907e2ddde3f4211ea2cdd6baf58992932a666dabe6ce3,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9483340382575989,0.9440876841545105,0.9462060928344727
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,36,ad9e89f6bd65f0b82b90dfb1396f5ecaf3442395e8d72bce7972c34e93556860,fbad68f3635df5002326b61496119951a88e8f453df51ad270b361d4d25c81c3,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.923832356929779,0.9192050099372864,0.9215128421783447
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,37,41774c6cdb505deb9f8e85943027d587c36e4613ba443bf174ea80c21ff09d36,d9a4a1efcbda6a46c24664b32f0ec362b6b12817c0b9bbce94db072ec983fabd,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.946675717830658,0.9175410866737366,0.9318807125091553
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,37,41774c6cdb505deb9f8e85943027d587c36e4613ba443bf174ea80c21ff09d36,82ed5665693441be1493631d16d7f3ff9595378a7b3b65bb63c6182c49462751,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9419763088226318,0.91335129737854,0.9274429678916931
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,38,2cf6ab1927646772d7933d1c61bacecc433d6425e2f172d8abda2b585e1e53ea,9a63de02f27cda9e7f0fb9d74d5fcf29233e02d035a8844d54d43b97896721dd,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9326488971710205,0.8962798714637756,0.9141027927398682
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,38,2cf6ab1927646772d7933d1c61bacecc433d6425e2f172d8abda2b585e1e53ea,457886e554bd0a5cf8abdf6d0b6b3468459129762fc76d882ec175fa083c7227,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9315178394317627,0.8930912017822266,0.9118999242782593
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,39,43f6f43084d0a7ae0edee44d82a5bb8a84ef7bdf62706c137eaa6f0c87720126,dc346ef6a0428e11b335a51faec5195d77a983bd7b264c4ab9f5a54361ce4b85,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9102923274040222,0.8859518766403198,0.8979572653770447
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,39,43f6f43084d0a7ae0edee44d82a5bb8a84ef7bdf62706c137eaa6f0c87720126,3f5e6868f6dc4fe3b16f304d359fc940cd71617d792322c892e85e9fb2a30c40,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9086995124816895,0.885073184967041,0.8967307209968567
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,40,32a42becd35bcfc86148680d81b525dd65d903330943a8748591cd9e68b77401,1726dbf644616f5edb40c3d391a50f64fdff2d68202b49c0ef4fe9bb38f607f5,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9232572317123413,0.9018341898918152,0.9124199748039246
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,40,32a42becd35bcfc86148680d81b525dd65d903330943a8748591cd9e68b77401,39ae093bd542d3ce3ff3dae77c6a51ba4fb55f4f0dd4c4d0f0af6562de893932,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9206995368003845,0.8967464566230774,0.9085651636123657
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,41,3b2d2c2df671feb661d18fa5e3f992f0011ba38ac747c77c88799dc6a67191ab,16ef843885e570960ed9cee6d2bd165cf1eabd1fe6049f4ad4024a6b4360055d,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9436978101730347,0.9113286733627319,0.9272307753562927
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,41,3b2d2c2df671feb661d18fa5e3f992f0011ba38ac747c77c88799dc6a67191ab,090bae9b49bdb3770ba5c2c0b38c9bbbb8087a04cc103f0f670f5235e167be11,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.942634105682373,0.9123976230621338,0.927269458770752
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,42,cf9c47ace80168467d195392cf942ceba9aef76971254a5c7031b535d3367557,b295c56c7f0bb33e2d3145c5b9b9ce70df1f62950c4bc9840132197740537f5d,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9246546030044556,0.9062373638153076,0.9153533577919006
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,42,cf9c47ace80168467d195392cf942ceba9aef76971254a5c7031b535d3367557,d3036eaff99245022d38d4f7edb12c7b387a61116a6f2f2124153f38fff6a590,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9204767942428589,0.8910284042358398,0.9055132865905762
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,43,8474e442f32dc328649f1e7ae75ae7f922b4b8ca476447005ccd21bffbcf1767,ccd3e4a6cdd972f9db5e270caa1361b433483d0b4f256f22c243af0caa277596,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9215075373649597,0.9127947688102722,0.9171304702758789
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,43,8474e442f32dc328649f1e7ae75ae7f922b4b8ca476447005ccd21bffbcf1767,b19e6bab891de4530235bea078afc6efaf7873e69aa14413474f3289b7623a42,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9217774868011475,0.9109277725219727,0.9163205027580261
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,44,a9c7ddbc922d0ebc9f1680bceb3e61c32674e771d89f7632611eb92313781116,8b765cad1980eae6050c0c10cda6fe1b363dc33cc2a997bff6de9bec39637018,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9303585290908813,0.8983368873596191,0.9140673279762268
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,44,a9c7ddbc922d0ebc9f1680bceb3e61c32674e771d89f7632611eb92313781116,858973e86255e992fd2b218c9c319c2ba28f741aec2586be78aa3ef0a3b0dd9c,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9303830862045288,0.8983545303344727,0.9140883684158325
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,45,47d47a17ec06f084824c530570e15bb1d938291fd673a102711eef539559de8f,abd8f25e5d5d2c25bc4f6fd9aab792668d77fb95053dabd79b991507bf675c45,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9331274628639221,0.9077475070953369,0.9202625155448914
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,45,47d47a17ec06f084824c530570e15bb1d938291fd673a102711eef539559de8f,df546806073c1168505ec9b17a2b4000a5934c6663dd33d9176ef681c13dc9d3,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9319592118263245,0.9071092009544373,0.9193663001060486
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,46,945f699767cb26f35752acdf33f304534f47e2afd5c87527481166b74ef9f6ae,7ad9acb5a32317d8305be47fb1f9a042b3dfdca9191686ab7b193d4e5e27722e,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9318312406539917,0.8931328058242798,0.912071704864502
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,46,945f699767cb26f35752acdf33f304534f47e2afd5c87527481166b74ef9f6ae,5229e276af03ea854afd5dab2c51606fbe8652072974a2819155628c161c8965,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9335187077522278,0.8954262733459473,0.9140758514404297
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,47,c3729ea50993ac180bca4869895061d6546b60688a5dd8ef21a68dca570fba71,aed3c92c80e57ee2ccb4db78fa8ff4b4b5658e904ea5612572d6d69d13ccbce3,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9097338914871216,0.8955380320549011,0.902580201625824
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,47,c3729ea50993ac180bca4869895061d6546b60688a5dd8ef21a68dca570fba71,3cfd92159ff568d2460858c31370681aa31d2bee90027b7b6f6d31b1d1c1f7c5,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9088748693466187,0.8917946815490723,0.9002537727355957
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,48,7620c7a5fb6256c71ddda5d0764456ab89d69f87e5ae978a66ddfe9781deaa4b,b413b6c9f437a98b278c4255301ae408be149f06c26172701097dc14ff4243a2,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.89935302734375,0.8882295489311218,0.893756628036499
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,48,7620c7a5fb6256c71ddda5d0764456ab89d69f87e5ae978a66ddfe9781deaa4b,921eb8b87e3f0730bae67cbabab55288becb9bf97545725d0e1d0f2c7f1f33ab,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.8929784297943115,0.8833447694778442,0.8881354331970215
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,49,3248ee3274c248007047b411b1f90aff5cfbf73231b5a3de0f61bf8af4d74ab1,7291964dc9794be61338551fe8b8cdfdcff35ed892d0ad390a52a4d2cf523e0e,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9530714154243469,0.9219016432762146,0.9372274279594421
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,49,3248ee3274c248007047b411b1f90aff5cfbf73231b5a3de0f61bf8af4d74ab1,c1f385307368869a456c4a9fe4e9199fb00b430208d09165ec9707d0d3384470,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9507275819778442,0.9054614901542664,0.9275426268577576
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,50,857e38e42f2c6a434e13c3434ffd25131890d5035e1e8a2a5b9d9793ba438498,b057e1c1e71cc9b9ebd7cbdfac2de0dcf13bb2f4708ef5139066e15101cc36a1,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9226442575454712,0.8941318392753601,0.9081643223762512
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,50,857e38e42f2c6a434e13c3434ffd25131890d5035e1e8a2a5b9d9793ba438498,c0a207da1f3da8131a5b5fffd1c69edfea04dcbc215700b03997ad78d7ac0bf9,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9222071170806885,0.8935332894325256,0.9076438546180725
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,51,4c3912c862580c25c89000ba59fa250a5a4e4a1c726079df946013caab207bf0,68392698e34dcdfc191481f32489c1077c2b7f3afd8091a7ac47478b321c0ecb,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9556446671485901,0.9219467639923096,0.9384933710098267
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,51,4c3912c862580c25c89000ba59fa250a5a4e4a1c726079df946013caab207bf0,1dea679aa92063b85985d7d1e1e4b9712c351ae7e4724da4f19047d91895f817,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9541473984718323,0.9208990931510925,0.9372285008430481
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,52,7d50cb1b8dec70a023d8ef2b1df2092524f52d6ea9dad619e13288f78f31a872,2a887e7fa9b2ee694b4959778b616d4c050f822ef148693261dbbfca2a795271,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.933716893196106,0.8999763131141663,0.9165361523628235
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,52,7d50cb1b8dec70a023d8ef2b1df2092524f52d6ea9dad619e13288f78f31a872,e26b08e24477432a001f184a7772aac1d358b54c99df65ae8a916fea9dcddacd,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",strong,0.9317833185195923,0.8952690958976746,0.9131613373756409
1.0,7c0dee939979842cb9174c0c032b260421ed41056cded2c93436cfa37b819a2a,53,972335bc2b9020b5eba364af3aac6ebdaaba8df46ae3fa8015dfe6df2b67ac74,786eb701a56c97c5b0d619da5bfcc95fb1275785c133a78c1045b5032c4077e7,"{""bert_score_version"": ""0.3.13"", ""device"": ""cpu"", ""idf"": false, ""lang"": ""pt"", ""metrics_version"": ""1.0"", ""model"": ""xlm-roberta-base"", ""num_layers"": 9, ""rescale_with_baseline"": false, ""torch_version"": ""2.2.2"", ""transformers_version"": ""4.44.2""}",natural,0.9385044574737549,0.9196004271507263,0.9289562106132507
